site,link,title 
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/alec-baldwin-gets-into-heated-twitter-feud-with-producer-dana-brunetti-over-nikki-reed-claims.html,Alec gets into furious feud
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/don-rickles-comedy-legend-dead-at-90.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/don-rickles-comedy-legend-dead-at-90.html,Don Rickles dead at 90
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/meghan-trainor-never-really-felt-sexy-with-guys-before.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/meghan-trainor-never-really-felt-sexy-with-guys-before.html,Meg: Boyfriend loves my bod
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/shia-labeoufs-man-down-sells-3-tickets-in-uk-release.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/entertainment/2017/04/06/shia-labeoufs-man-down-sells-3-tickets-in-uk-release.html,Shia's movie sells 3 tickets
"ABC News – Breaking News, Latest News, Headlines & Videos",,
Yahoo News - Latest News & Headlines,#Main,Skip to Main Content
Yahoo News - Latest News & Headlines,#Aside,Skip to Related Content
Yahoo News - Latest News & Headlines,https://mail.yahoo.com/?.intl=us&.lang=en-US&.partner=none&.src=news,
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/,News Home
Yahoo News - Latest News & Headlines,https://tumblr.com/follow/yahoonews,
Yahoo News - Latest News & Headlines,https://www.twitter.com/yahoonews,
Yahoo News - Latest News & Headlines,https://www.facebook.com/YahooNews,
Yahoo News - Latest News & Headlines,https://www.instagram.com/yahoonews,
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/us/,US
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/world/,World
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/politics/,Politics
"Los Angeles Times - California, national and world news - Los Angeles Times",/politics/la-pol-trump-week-11-recap-20170406-story.html#nt=oft12aH-1li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/politics/essential/#nt=oft12aH-1li3,ESSENTIAL POLITICS
"Los Angeles Times - California, national and world news - Los Angeles Times",/politics/essential/la-pol-ca-essential-politics-updates-state-appeals-court-upholds-1491511922-htmlstory.html#nt=oft12aH-1li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/technology/#nt=oft12aH-1li3,Technology
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/technology/la-fi-tn-lyft-funding-500m-20170406-story.html#nt=oft12aH-1li3,
"Los Angeles Times - California, national and world news - Los Angeles Times",/local/obituaries/la-me-don-rickles-snap-20170406-story.html#nt=oft12aH-1gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/local/obituaries/la-me-don-rickles-snap-20170406-story.html#nt=oft12aH-1gp4,"Don Rickles, aggressively caustic comedian dubbed 'Mr. Warmth,' dies at 90"
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-st-don-rickles-aarp-20170406-story.html#nt=oft12aH-1gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-st-don-rickles-aarp-20170406-story.html#nt=oft12aH-1gp4,"Working till the end, Rickles was shooting a new show called 'Dinner With Don'"
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/gossip/la-et-mg-don-rickles-death-celebrity-reaction-20170406-htmlstory.html#nt=oft12aH-1gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/gossip/la-et-mg-don-rickles-death-celebrity-reaction-20170406-htmlstory.html#nt=oft12aH-1gp4,Don Rickles gets an A-list round of goodbyes: 'Make God laugh ...'
"CNN - Breaking News, Latest News and Videos",/specials/health/living-well,Living Well
"CNN - Breaking News, Latest News and Videos",/specials/living/cnn-parents,Parenting + Family
"CNN - Breaking News, Latest News and Videos",/entertainment,
"CNN - Breaking News, Latest News and Videos",/entertainment/celebrities,Stars
"CNN - Breaking News, Latest News and Videos",/entertainment/movies,Screen
"CNN - Breaking News, Latest News and Videos",/entertainment/tv-shows,Binge
"CNN - Breaking News, Latest News and Videos",/entertainment/culture,Culture
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/media,Media
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology,
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology/business,Business
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology/culture,Culture
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology/gadgets,Gadgets
"Home - BBC News,BBC News",/news/also_in_the_news,"
                    ,
                "
"Home - BBC News,BBC News",/news/special_reports,"
                    ,
                "
"Home - BBC News,BBC News",/news/world_radio_and_tv,"
                    ,
                "
"Home - BBC News,BBC News",/news/explainers,"
                    ,
                "
"Home - BBC News,BBC News",/news/the_reporters,"
                    ,
                "
"Home - BBC News,BBC News",/news/have_your_say,"
                    ,
                "
"Home - BBC News,BBC News",/news,Top Stories
"Home - BBC News,BBC News",/news/popular/read,Most Read
"Home - BBC News,BBC News",/news/world-middle-east-39522312,
"Home - BBC News,BBC News",/news/world/middle_east,
"Home - BBC News,BBC News",/news/world-us-canada-39520586,
"Home - BBC News,BBC News",/news/world-middle-east-39500947,
"Home - BBC News,BBC News",/news/world-middle-east-39513193,
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/travel,"
travel
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/us/money,"
money
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://membership.theguardian.com/us/supporter?INTCMP=mem_us_web_newheader,"
become a supporter
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://subscribe.theguardian.com/us?INTCMP=NGW_NEWHEADER_us_GU_SUBSCRIBE,"
subscribe
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://profile.theguardian.com/signin?INTCMP=DOTCOM_HEADER_SIGNIN,"
Sign in/up
"
"News, sport and opinion from the Guardian's US edition | The Guardian",,"
Comment activity
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://profile.theguardian.com/public/edit,"
Edit profile
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://profile.theguardian.com/email-prefs,"
Email preferences
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://profile.theguardian.com/password/change,"
Change password
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                                      ,
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                                        ,
                                        ,
                                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news/famed-astronaut-john-glenn-laid-rest-arlington-national-cemetery-n743546,"
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/news/us-news,U.S. news
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                                        ,
                                        ,
                                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                                              NBC Sports
                                            "
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/blogs/early-lead/,Early Lead
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/news/fancy-stats/,Fancy Stats
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sports/golf/,Golf
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sports/tennis/,Tennis
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sports/fantasy-sports/,Fantasy Sports
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/,Local
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/dc/,D.C.
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/maryland/,Maryland
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/virginia/,Virginia
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/public-safety/,Public Safety
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/05/opinion/filibusters-arent-the-problem.html,Loving the Nuclear Option
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/opinion/should-america-have-entered-world-war-i.html,Should America Have Entered World War I?
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/05/opinion/did-hr-mcmaster-win.html,Bannon’s Out. But Did H.R. McMaster Win?
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/insider/the-times-chief-fashion-critic-on-the-mystery-in-her-closet.html,The Times Chief Fashion Critic on the Mystery in her Closet
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/interactive/2017/03/14/insider/live-chat-cultivating-mindfulness-in-challenging-times.html,Live Chat: Cultivating Mindfulness in Challenging Times
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/section/insider,"
        ,
      "
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/section/insider,Times Insider »
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/06/insider/the-times-chief-fashion-critic-on-the-mystery-in-her-closet.html,The Times Chief Fashion Critic on the Mystery in her Closet
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,The Crossword »
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,Play Today’s Puzzle 
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/weddings,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/weird-news,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/women,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/own,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/news/paving-the-way/,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/news/power-of-humanity/,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/topic/retire-well,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/news/sleep--wellness/,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/topic/purpose-profit,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/section/world,"
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,/search,
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/video/browse/news/us-news,U.S. Video
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/podcasts/latest/wsj-whats-news,What's News Podcast
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/news/politics,
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/washwire/category/think-tank/,Think Tank
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/washwire/,Washington Wire
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/video/browse/news/politics-and-campaign,Politics Video
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://graphics.wsj.com/wsjnbcpoll/,WSJ/NBC News Poll
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/news/economy,
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://blogs.wsj.com/economics/,Real Time Economics
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://projects.wsj.com/econforecast/,Economic Forecasting Survey
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/video/browse/business/economy,Economy Video
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/news/business,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/lifestyle/2017/04/06/five-best-lingerie-brands-for-plus-size-women.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/lifestyle/2017/04/06/five-best-lingerie-brands-for-plus-size-women.html,"top plus-size bras, revealed"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/tech/2017/04/06/skyscraper-future-hangs-from-orbiting-asteroid.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/tech/2017/04/06/skyscraper-future-hangs-from-orbiting-asteroid.html,Strangest skyscraper ever
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/lifestyle/2017/04/06/another-health-benefit-drinking-wine-better-brain-performance.html,
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxnews.com/lifestyle/2017/04/06/another-health-benefit-drinking-wine-better-brain-performance.html,New drinking benefit revealed
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://quote.foxbusiness.com/symbol/i:dji/snapshot,"
									,
									,
									,
									,
								"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://quote.foxbusiness.com/symbol/i:comp/snapshot,"
									,
									,
									,
									,
								"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/quote.html?stockTicker=SP500,"
									,
									,
									,
									,
								"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/category/markets/commodities.html,"
									,
									,
									,
									,
								"
Fox News - Breaking News Updates | Latest News Headlines | Photos & News Videos,http://www.foxbusiness.com/markets/2017/04/06/taser-maker-offers-free-body-cams-to-police-nypd-not-interested.html,"Taser Maker Offers Free Body Cams to Police, NYPD Not Interested"
"ABC News – Breaking News, Latest News, Headlines & Videos",#,"
                    ,
                    ,
                "
"ABC News – Breaking News, Latest News, Headlines & Videos",/,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Video,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/US,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/International,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Politics,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Lifestyle,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Entertainment,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/VR,"
                                ,
                            "
"ABC News – Breaking News, Latest News, Headlines & Videos",http://abcnews.go.com/Health,"
                                ,
                            "
Yahoo News - Latest News & Headlines,https://www.yahoo.com/tech,Tech
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/science/,Science
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/odd/,Odd News
Yahoo News - Latest News & Headlines,https://gma.yahoo.com/,ABC News
Yahoo News - Latest News & Headlines,https://www.yahoo.com/news/originals/,Yahoo Originals
Yahoo News - Latest News & Headlines,https://www.yahoo.com/katiecouric,Katie Couric
Yahoo News - Latest News & Headlines,https://www.yahoo.com/author/matt-bai,Matt Bai
Yahoo News - Latest News & Headlines,/news/trump-considers-war-syria-chemical-attack-213031652.html,
Yahoo News - Latest News & Headlines,/news/trump-considers-war-syria-chemical-attack-213031652.html,
Yahoo News - Latest News & Headlines,/news/trump-considers-war-syria-chemical-attack-213031652.html,
Yahoo News - Latest News & Headlines,/news/tillerson-steps-way-remove-assad-power-syria-200018022.html,
Yahoo News - Latest News & Headlines,/gma/rep-devin-nunes-steps-aside-russia-probe-134803269--abc-news-topstories.html,
Yahoo News - Latest News & Headlines,/news/republicans-nuke-supreme-court-filibuster-squeeze-gorsuch-163411945.html,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-from-the-archives-don-rickles-interview-20170406-story.html#nt=oft12aH-1gp4,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-from-the-archives-don-rickles-interview-20170406-story.html#nt=oft12aH-1gp4,"A 1967 interview with Don Rickles, the ever-busy insult comic who never writes anything down"
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-st-bill-oreilly-sexual-harrassment-fox-news-women-20170405-story.html#nt=oft07a-2gp1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/#nt=oft07a-2gp1,TELEVISION
"Los Angeles Times - California, national and world news - Los Angeles Times",/entertainment/tv/la-et-st-bill-oreilly-sexual-harrassment-fox-news-women-20170405-story.html#nt=oft07a-2gp1,"Scandal, sexism and the role of women at Fox News"
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/hollywood/la-le-et-ca-capus-yes-hall-20170406-story.html#nt=oft07a-2gp1,
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/hollywood/#nt=oft07a-2gp1,COMPANY TOWN
"Los Angeles Times - California, national and world news - Los Angeles Times",/business/hollywood/la-le-et-ca-capus-yes-hall-20170406-story.html#nt=oft07a-2gp1,Yes' induction to the Rock Hall is a win for CBS News exec Steve Capus
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology/future,Future
"CNN - Breaking News, Latest News and Videos",//money.cnn.com/technology/startups,Startups
"CNN - Breaking News, Latest News and Videos",/style,
"CNN - Breaking News, Latest News and Videos",/style/fashion,Fashion
"CNN - Breaking News, Latest News and Videos",/style/design,Design
"CNN - Breaking News, Latest News and Videos",/style/architecture,Architecture
"CNN - Breaking News, Latest News and Videos",/style/arts,Arts
"CNN - Breaking News, Latest News and Videos",/style/autos,Autos
"CNN - Breaking News, Latest News and Videos",/style/luxury,Luxury
"CNN - Breaking News, Latest News and Videos",/travel,Travel
"CNN - Breaking News, Latest News and Videos",/specials/travel/best-of-travel,Best of Travel
"CNN - Breaking News, Latest News and Videos",/specials/travel/sleep-eats,Sleeps + Eats
"CNN - Breaking News, Latest News and Videos",/specials/travel/business-traveller,Business Travel
"Home - BBC News,BBC News",/news/world-us-canada-39517569,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/technology-39522164,
"Home - BBC News,BBC News",/news/technology,
"Home - BBC News,BBC News",/news/technology-39522164/#comp-comments-button,
"Home - BBC News,BBC News",/news/world-europe-39512637,
"Home - BBC News,BBC News",/news/world/europe,
"Home - BBC News,BBC News",/news/world-us-canada-39517649,
"Home - BBC News,BBC News",/news/world/us_and_canada,
"Home - BBC News,BBC News",/news/science-environment-39521344,
"Home - BBC News,BBC News",/news/science_and_environment,
"Home - BBC News,BBC News",/news/world-us-canada-39517570,
"News, sport and opinion from the Guardian's US edition | The Guardian",https://profile.theguardian.com/signout,"
Sign out
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/preference/edition/uk,"
,
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/preference/edition/au,"
,
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/preference/edition/int,"
,
,
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://jobs.theguardian.com?INTCMP=jobs_us_web_newheader,"
jobs
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://app.adjust.com/f8qm1x_8q69t7?campaign=NewHeader&amp;adgroup=Mobile&amp;creative=generic?INTCMP=apps_us_web_newheader,"
the guardian app
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/podcasts,"
podcasts
"
"News, sport and opinion from the Guardian's US edition | The Guardian",https://www.theguardian.com/video,"
video
"
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                                          ,
                                          ,
                                        "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                                        ,
                                      "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",http://profootballtalk.nbcsports.com/2017/04/06/report-seahawks-looking-for-player-and-a-high-pick-for-richard-sherman?cid=eref:nbcnews:text,"
                                              NBC Sports
                                            "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/nuclear-option-what-it-why-it-matters-n742076,"
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress/nuclear-option-what-it-why-it-matters-n742076,"
                                  ,
                                "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/congress,Congress
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/politics-news/house-intelligence-chairman-devin-nunes-step-aside-russia-investigation-n743291,"
                                      ,
                                    "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/politics-news/house-intelligence-chairman-devin-nunes-step-aside-russia-investigation-n743291,"
                                  ,
                                "
"NBC News - Breaking News & Top Stories - Latest World, US & Local News",/politics/politics-news,Politics News
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/education/,Education
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/obituaries/,Obituaries
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/traffic-commuting/,Transportation
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/local/weather/,Weather
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/news/retropolis/,Retropolis
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/national/,National
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/news/acts-of-faith/,Acts of Faith
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/national/health-science/,Health and Science
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",https://www.washingtonpost.com/world/national-security/,National Security
" Washington Post: National, World & D.C. Area News and Headlines - The Washington Post",http://www.washingtonpost.com/sf/investigative/collection/investigations/,Investigations
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,"
					,
				"
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,The Crossword »
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,Play Today’s Puzzle 
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/crosswords,"
					,
				"
"The New York Times - Breaking News, World News & Multimedia",http://wordplay.blogs.nytimes.com,Wordplay »
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/video,times
"The New York Times - Breaking News, World News & Multimedia",http://www.nytimes.com/video?src=vidm, explore all videos »
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/section/books/review,Book Review
"The New York Times - Breaking News, World News & Multimedia",https://www.nytimes.com/2017/04/05/books/review/noisy-night-mac-barnett.html,"
            ,
            ,
        "
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/us-tillerson-assad-syria_us_58e692efe4b05894715f1022?ncid=inblnkushpmg00000009,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/us-tillerson-assad-syria_us_58e692efe4b05894715f1022?ncid=inblnkushpmg00000009,"
,
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/us-tillerson-assad-syria_us_58e692efe4b05894715f1022?ncid=inblnkushpmg00000009,
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/don-rickles-was-roasting-presidents-when-colbert-was-still-in-college_us_58e688cbe4b0773c0d3f12b1?v7u&ncid=inblnkushpmg00000009,Don Rickles Was Roasting Presidents When Colbert Was Still In College
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/don-rickles-was-roasting-presidents-when-colbert-was-still-in-college_us_58e688cbe4b0773c0d3f12b1?v7u&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/airbnb-asian-guest-racist-host-big-bear_us_58e665dfe4b07da81324755e?ej&ncid=inblnkushpmg00000009,Airbnb Bans Host Who Dumped Guest Because She's Asian
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/airbnb-asian-guest-racist-host-big-bear_us_58e665dfe4b07da81324755e?ej&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/louis-ck-donald-trump-netflix_us_58e63d69e4b0fe4ce0889e63?xl&ncid=inblnkushpmg00000009,"In New Special, Louis C.K. Says We're Heading For Hellish Dystopia"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/louis-ck-donald-trump-netflix_us_58e63d69e4b0fe4ce0889e63?xl&ncid=inblnkushpmg00000009,"
,
"
Breaking News and Opinion on The Huffington Post | The Huffington Post,http://www.huffingtonpost.com/entry/celebrities-remember-don-rickles_us_58e6820ce4b0773c0d3ef90c?t44&ncid=inblnkushpmg00000009,Celebrities React To Don Rickles' Death: '90 Years Weren't Enough'
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/news/business/management,Management
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",https://www.wsj.com/news/technology,Tech/WSJ.D
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/defense-aerospace,Aerospace & Defense
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/transportation,Autos & Transportation
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/public/page/news-real-estate-commercial.html,Commercial Real Estate
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/consumer-products,Consumer Products
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/energy-oil-gas,Energy
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/small-business-marketing,Entrepreneurship
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/financial-services,Financial Services
"The Wall Street Journal & Breaking News, Business, Financial and Economic News, World News and Video",http://www.wsj.com/news/business/food-tobacco,Food & Services
